,text,target
605,"On June 20th 2023, a destructive fire broke out in Ward 3 of Budhiganga Rural Municipality in Morang, Koshi province. The fire caused extensive damage to crops and infrastructure in the area. Local firefighters worked tirelessly to combat the blaze, but its magnitude was tremendous. With the aid of nearby villagers, the fire was soon contained and extinguished.",1
606,"Flash floods in ward eight of Raghuganga Rural Municipality, Myagdi District, Gandaki Province swept over Babiyachaur Bagar on June 20th, 2023. Days of torrential rains caused all nearby rivers to swell, displacing many families in the area and leaving a trail of destruction behind.",1
607,"Yesterday there was a destructive thunderbolt in Naduwa, Ramgram Municipality-10. On June 20, 2023 a thunderbolt damaged houses and injured several people in the locality. District Nawalparasi West, Province of Lumbini and Municipality Ramgram were affected. Immediate help and relief measures have been taken by local authorities.",1
608,"Deadly landslide occurred at Mehele Khuwa in Sidingba Rural Municipality-6, Taplejung district on June 20, 2023. The result of the disaster is unknown. Relief and rescue teams have been deployed to assess the damage caused and to provide necessary help to the area.",1
609,"A fire on June 20, 2023 has destroyed a large part of Gharampani in Runtigadi Rural Municipality-2, Rolpa, Lumbini. People nearby are assisting to help control the situation.",1
610,"A massive landslide occurred in Sirijangha Rural Municipality-1, Taplejung, Koshi on the 20th of June 2023. The landslide took place at Sinam and affected 10 households, who had to be evacuated for safety. Koshi district, which is perennially affected by natural hazards, is facing multiple challenges in terms of public health, infrastructure and transportation due to the incident.",1
611,"On 2023-06-20, a huge landslide occured in Buddha Danda, Phaktanglung Rural Municipality-6 in Taplejung district, Koshi province. Many local citizens are in panic as no casualties have been reported yet. The authorities are yet to respond.",1
612,"On 2023-06-20, a landslide occurred at Surumakhim, Sidingba Rural Municipality-7, Taplejung district, Koshi Province, causing extensive destruction and significant loss of life and property in the region. As a result, emergency measures have been taken to help the affected people and families.",1
613,"Flood-affected residents in the Sidingba Rural Municipality-7 and Sirijangha Rural Municipality-7 in Taplejung District of Koshi province are in trouble. A flood on June 20th inundated their homes, leaving thousands of local people and families in distress. Relief and rescue teams from neighboring districts have been deployed to help alleviate the situation.",1
614,"A massive fire has swept through Meheli in Birendranagar Municipality Ward 16, located in Surkhet district of Karnali Province, on June 20th, 2023. Fortunately, no loss of life has been reported yet. Emergency teams are rushing to the area to bring the fire under control.",1
615,"A devastating flood occurred on 2023-06-20 in Yangwarak Rural Municipality-6 in Panchthar district, Koshi Province. Officials reported damages to crops, houses, roads, and other infrastructure due to the flood. Rescue teams have been deployed to survey the area for relief and rehabilitation operations.",1
616,"2023-06-20, a wind storm affected Aurahi Rural Municipality-4 in Siraha District, Madhesh Province. No casualties or serious damage was reported. People were asked to take necessary precautions especially for loose objects outside homes. Authorities have started clean-up activities in the area.",1
617,"""A thunderbolt has struck today in Hilekharka, Mahalaxmi Municipality ward 2 located in Dhankuta district of Koshi Province. The incident happened on 2023-06-20 causing fear with the locals.""",1
618,"A major fire broke out at Pathariya in Suddhodhan Rural Municipality-1, Kapilbastu on 2023-06-20. The entire hamlet of Pathariya has been engulfed in flames causing widespread destruction. The District and the Municipality are taking necessary measures to control the situation.",1
619,"A fire broke out at Hattithala, Ward 1 of Bedkot Municipality-1 in Kanchanpur District of Sudurpashchim Province on 20th June, 2023. No casualties have been reported as far. Fire team has just arrived to douse the fire. Further information is awaited.",1
620,"A fire erupted in Torke Khola of Rhishing Rural Municipality-1, Tanahu, Gandaki on June 20th, 2023. The inferno caused massive destruction, but no loss of life has been reported yet.",1
621,"Fire broke out at Barahathawa Municipality-5 in Sarlahi district of Madhesh on Tuesday, 2023-06-20. The cause of the fire is yet to be determined. Firefighters, police and volunteers rushed and controlled the spread of the fire. An investigation is ongoing to ascertain the cause and damages.",1
622,2023-06-20; A devastating flood hit the Alaichi Bari of Yangwarak Rural Municipality-4 in Panchthar province. The municipality has declared emergency and asked for national and international aid. People of the area are on high alert as the flood continues to spread.,1
623,"Fire erupted at a locality in Motipur, ward no. 4, of Gramthan Rural Municipality in Morang district today (2023-06-20). Property worth millions of rupees is said to have been destroyed in the blaze. Local authorities have initiated investigations.",1
624,"On June 20th, a fire broke out at Lamdi in Udayapurgadhi Rural Municipality-3, Udayapur District, Koshi province. The fire caused immense loss of life and property damage. Local authorities are investigating to identify its cause.",1
625,"Fire broke out at Kathmandu Metropolitan City's ward-28 on June 20, 2023. Firefighters were rushed to the scene and the fire was put out. No casualties were reported. Further investigation is ongoing.",1
626,"June 20, 2023, saw a major fire break out in Birpur Tole, Golbazar Municipality-13, of Siraha district, Madhesh province. The fire was so massive that it engulfed many houses and properties. Fortunately, firefighters were able to put the fire under control and no casualties were reported.",1
627,"2048

On June 20, 2023, a thunderbolt struck Fattepur in Jitpur Simara submetropolitan city ward 12, Bara, Madhesh. The AI 2048 of the affected area is avaliable on request. No casualties were reported.",1
628,"On 2023-06-19, a massive landslide occurred at Mukhu Bhanjyang of Phaktanglung Rural Municipality-6 in Taplejung District of Koshi Province. The affected area is yet to be surveyed.",1
629,"Fire consumed two shops at Padriya Chowk, Lahan Municipality-11 on June 19, 2023. The incident destroyed valuable properties in the Province of Madhesh, District of Siraha. Firefighters reached the spot soon after the fire started. The exact cause of the fire is still unknown.",1
630,"Heavy rainfall triggered a landslide at Pasang Lamu, Kalika Rural Municipality-1, Bagmati district on June 19. Local citizens at ward 1 were affected due to the dangerous conditions. The authorities have asked people to take preventive measures.",1
631,"On June 19th, 2023, a devastating fire broke out in Durgapur Tole, Mahadeva Rural Municipality-5 located in Saptari district in the Madhesh province. Initial reports suggest more than 200 homes have been destroyed. Firefighting teams are on the way to the scene.",1
632,"2050-06-19: Heavy rainfall took place at Muradi in Madi Rural Municipality-6, Kaski district, Gandaki province. Local residents are worried as the rains could damage crops. Relief and rescue teams are mobilizing to the area to ensure the safety of the community.",1
633,"Bairathpur, a settlement in ward 23 of Kalaiya submetropolitan city in Bara district, Madhesh, suffered a major fire on June 19, 2023. The incident caused significant property damage but fortunately caused no fatalities. Authorities are investigating the cause of the fire.",1
634,"On the evening of June 19th, 2023, a landslide occurred on Saalghari - Madhyapahadi Lokmarga in Phidim Municipality Ward-4, Panchthar district of Koshi Province. Fortunately, there were no casualties.",1
635,"2023-06-19, a massive landslide occurred in Thapatar in Phidim Municipality-11, Koshi District. Despite emergency response deployments in the area, the landslide claimed five lives, affected several households, and devastated farmlands. Relief efforts are underway.",1
636,"A devastating landslide occurred in Chhatedhunga at Phungling Municipality-10 of Taplejung district in Koshi Province on June 19, 2023. The landslide caused destruction of homes and led to the displacement of hundreds of people. Rescue and relief efforts have been initiated.",1
637,"Today (2023-06-19), a wind storm hit Punyakhola of Pyuthan Municipality-7 in Pyuthan district, Lumbini province. No casualties have been reported but several houses and farmlands have been damaged. The district administration has started an investigation into the incident.",1
638,"2023-06-19, fire broke out at Dada Jaai in Laljhadi Rural Municiaplity-4, Kanchanpur in Sudurpashchim Province. The cause of the fire is still under investigation. The fire has caused severe damages, but no casualties are reported.",1
639,"Animal Incidents caused chaos in Bohoretar, Kamalamai Municipality-5 on June 19th, 2023. Lives, crops and homes were in jeopardy as wild and domesticated animals caused major damage to the District of Sindhuli, Bagmati Province. Ward 5 of Kamalamai Municipality has seen a significant amount of distress due to these hazards.",1
640,"A massive landslide at Mathillo Gudadi in Myagde Rural Municipality-1 in Tanahu District of Gandaki Province occurred on 19th June 2023. No casualties were reported in the incident. However, the area has been inundated and asphalt road has been destroyed by the landslide.",1
641,"Panchthar, 2023-06-19 - A major landslide occurred in Yekcheppa of Hilihang Rural Municipality-7 in the Koshi district on Monday. The incident occurred at 10 am and officials immediately evacuated the area. Investigation is underway.",1
642,"Fire broke out in Shreenagar Tole, Dhorpatan Municipality ward-4, Baglung district, Gandaki Province on 19th June 2023. Fire fighters were prompt in arriving and extinguished the blaze. Fortunately, no injuries were reported. An investigation is being made to determine the cause of the fire.",1
643,"On June 19, 2023, a landslide occurred at Chuhan Danda, located in Ward 6 of Aathrai Rural Municipality in Koshi district, Terhathum. Luckily, no casualties or property damage was reported. An investigation is underway to identify the cause of the landslide.",1
644,"Fire engulfed two houses in Lewase, Malarani Rural Municipality-7 situated in Arghakhanchi District, Province 5 on June 19, 2023. No casualties have been reported so far. Fire Brigade Department immediately reached the spot and is trying to control the fire.",1
645,"The small village of Dumrebote in ward 8 of Belaka Municipality, Udayapur District in the Koshi province, was hit by severe flooding on June 19, 2023. Chief District Officer of Udayapur reported that the immediate rescue and relief operations are underway.",1
646,"Wind storm hit Fulbariya, a settlement in Sarawal Rural Municipality Ward 5 of Nawalparasi West district in Lumbini province on June 19, 2023. The wind storm uprooted several trees and poles. Fortunately, no casualties were reported.",1
647,"Flood at Makalu Bange Bazar in Makalu Rural Municipality-2, Sankhuwasabha District, Koshi Province, on 19 June 2023 has caused significant damages. People from Makalu Rural Municipality Ward 02 are trying to normalize the situation caused by the flood.",1
648,"A landslide occurred in Falelung Rural Municipality-1, Panchthar district, Koshi on June 19, 2023. The incident took place in Chirbhanjyang, Ward 1. The cause of the landslide is still under investigation.",1
649,"Landslide damaged two houses in Kholaghari, Phidim Municipality-11 on 19th June, 2023. It is the part of Province 1, Koshi District and Panchthar district. Fortunately, there were no casualties reported. Local authorities provided immediate relief to the affected families.",1
650,"A massive landslide occurred at Phoksing, Pokhara Lekhnath Metropolitan City-21, Gandaki, Kaski on June 19, 2023. The incident has affected the locals living nearby. Construction of protective walls and relocation of people is being planned.",1
651,"A major landslide in Simle, Dharche Rural Municipality-5, Gorkha, left destruction on 2023-06-19. The Gandaki Province district witnessed this natural disaster in the region that left many homes affected. The inhabitants have requested help from concerned authorities.",1
652,"People of Dobhane in Yangwarak Rural Municipality-4, Koshi District, have been affected by flood on June 19, 2023. The flood caused destruction of houses and properties. Relief efforts are underway to help residents in the area.",1
653,"On June 19, 2023, a flood hit Oyem in Yangwarak Rural Municipality-3, Panchthar district of Koshi Province. Local authorities are working on damage assessment and emergency response measures. The situation is being closely monitored.",1
654,"On June 18th, 2023, flood hit Phidim Municipality-11 in the Koshi district of Panchthar Province. Much of the municipality was impacted by the flooding, and swift action is being taken to support the affected communities. The provincial government has dispatched a team to assess the damage and provide necessary relief and recovery services.",1
655,"Koshi
A massive flood swept through Majhitar in Phidim Municipality-3 on June 18, 2023. Hundreds of homes were destroyed as the flood wreaked havoc on the area. The District Authority declared a state of emergency to respond to the disaster. People in the region are urged to take measures for their safety and to cooperate with the relief operations.",1
656,"Residents of Kanxidobhan, Phidim Municipality-11 were taken by surprise when a landslide struck the area on June 18th. The landslide affected various homes, leaving many locals in need of help. The Koshi province and Panchthar district are currently assessing the risk of more landslides in the region.",1
657,"Heavy rainfalls accompanied by thunder and lightning struck the rural town of Akare Bhir at Kamalamai Municipality-5 in Bagmati’s Sindhuli district on 18th June, 2023. A few houses were damaged but no casualties or injuries were reported.",1
658,"A landslide in Ward 12 of Illam Municipality in Koshi district on June 18, 2023, caused disruption in the area, damaging nearby properties. Further reports of casualties or damages are awaited.",1
659,"2023-06-18, a severe flood inundates Panchakhapan Municipality-8 of Sankhuwasabha district, Koshi province. The municipality reported severe damages to properties and loss of lives due to the deluge. Rescue teams are striving hard to help the distressed citizens.",1
660,A devastating flood occurred in Chamlidhovan in the Phidim Municipality-11 of Panchthar district in Koshi province on 2023-06-18. Hundreds of homes were damaged due to the flood and people had to be relocated. Relief aid has been deployed to help the affected people in the area.,1
661,"2023-06-18 marked a disaster in Falelung Rural Municipality-3, Panchthar district situated in Koshi province of Nepal. Many households in the area were drowned in a deadly flood. Necessary relief operations are currently underway.",1
662,"A deadly landslide occurred in Fakphokthum Rural Municipality-1, Ilam District, Koshi Province on June 18, 2023. At least one casualty has been reported, with several people still unaccounted for. Local authorities are investigating the incident and searching for survivors.",1
663,"On June 18, 2023, Falelung Rural Municipality-7 of Koshi District in Panchthar was struck by an unexpected flood. Many people were affected and faced difficulties in the area. Rescue teams have started working to provide support to those in need.",1
664,"On June 18th, 2023, a landslide occured at Phaktanglung Rural Municipality-6 in Taplejung district, Koshi Province. No casualties have been reported at this time. The cause of the landslide is under investigation. Authorities are evaluating the situation to determine necessary steps to be taken.",1
665,"On June 18, a devastating fire broke out in Harkapur of Molung-1, Okhaldhunga district, Koshi province.According to the local sources, there is no reports of casualties. Fire personnel are taking the necessary actions to bring the fire under control.The cause of the fire is still unknown.",1
666,"Animal incidents on 2023-06-18 at Sangam Chowk, Barhadashi Rural Municipality-7 kept locals in a state of fear. Apparently, a horde of cattle and wild boars have been crossing roads in the district of Jhapa, Koshi. Locals have urged the authorities to function effectively to mitigate the issues.",1
667,"Disaster struck Illam Municipality-12 on June 18, 2023 when floods occurred in Bhadaure, Koshi. The district alongwith its municipality and ward were left inundated, devastating lives and livelihoods. Local responders are assessing the damage and searching for those impacted by this tragedy.",1
668,"Heavy monsoon rains caused flash floods in Yangwarak Rural Municipality-4, Koshi district of Panchthar province on 18th June 2023. Many homes were damaged due to the floods. Authorities have called on relief and rescue teams from the government and Nepal Red Cross Society to provide assistance to the affected households.",1
669,2023-06-18 destructive flood has caused tremendous damages at Ward 11 of Phidim Municipality in Panchthar District of Koshi Province. Many people have been left homeless and have lost their valuable properties. Government is working to reach out the affected families.,1
670,"Emergency services were called to a fire at Jholpe in Galyang Municipality-8 on 2023-06-18. Fire crews managed to extinguish the blaze, preventing further damage in the district of Syangja, Gandaki. No fatalities were reported.",1
671,"On 2023-06-18, a devastating flood hit wards 4 and 7 of Phidim Municipality and Hilihang Rural Municipality in Koshi district of Nepal. The flash flood affected local residents, property and livestock, leaving many homeless. Immediate relief and assistance is needed.",1
672,"A devastating flood occurred on 18th June 2023 in Yangwarak Rural Municipality Ward no. 1, Panchthar district, Koshi Province. The area of Gurungbasti was the most affected by the flooding. Many houses and properties have been damaged and many people are displaced.",1
673,"The village of Lumbidang in Falelung Rural Municipality-3 in Panchthar district of Province Koshi was hit by a disastrous flood on June 18, 2023. Villagers suffered from the destruction caused by the flood and are now waiting for assistance.",1
674,"A massive landslide engulfed several houses in chemphuwa khola, Phidim Municipality-11, Koshi district on 18 June. Five families have been displaced and two houses are severely damaged according to ward chair Bishnu Tamang. Rescue operations are ongoing.",1
675,"A devastating fire ripped through Pakma, Barahtal Rural Municipality-8 on 2023-06-18. The fire spread rapidly and caused immense destruction before the fire brigade brought it under control. Surkhet District in the Karnali Province was affected the most in this incident.",1
676,A landslide occurred at Lukunsara in Ward 22 of Pokhara Lekhnath Metropolitan City in Kaski District of Gandaki Province on 18 June 2023. Residents in the area experienced significant damages following the incident. No casualties have been reported.,1
677,"A devastating fire occurred at Kharmi, Diktel Rupakot Majhuwagadhi Municipality-11 in Khotang district on Wednesday, June 18th, 2022. Fire responders are currently assessing the source, size and extent of the damages at the site. All necessary efforts and resources are mobilized to contain it.",1
678,"On 2023-06-18, a landslide occurred in Sirijangha Rural Municipality-4 of Taplejung District, Koshi Province. The landslide caused destruction in Tellok area of Ward- 4. No casualties were reported. An investigation to look into the matter is being conducted.",1
679,"Fire at Shree Chaur area of Tulsipur Submetropolitan City-19 in Lumbini's Dang District broke out on June 18, 2023. Firefighters were quickly deployed to the ward to dous the flames. Fortunately, no casualty has been reported so far.",1
680,"Fire broke out at Betaha in Ward 21 of Lahan Municipality, Siraha District, Madhesh province on 18th June 2023. The cause of the incident is yet to be determined. Firefighters are on the scene battling the blaze.",1
681,"A deadly landslide occurred on 2023-06-18 at ward 5 of Sangurigadhi Rural Municipality in Dhankuta district, Koshi province. The landslide at Pahire has caused widespread destruction in the region. Reports from the scene suggest that locals are in desperate need of aid.",1
682,"Animal incidents reported at Auri, the ward 8 of Barbardiya Municipality in Bardiya district of Lumbini Province on 18th June 2023. Animals destroyed crops and other property of locals in the area as they continued to march out of control. Additionally, animals reportedly injured some of the locals. 
Action is necessary to prevent further devastation.",1
683,"On 2023-06-18 a severe landslide occurred at Phaktep Bazar in Falgunanda Rural Municipality-5, Panchthar district in Koshi Province. Several houses and businesses were destroyed but fortunately no casualties were reported. Immediate relief efforts are underway.",1
684,"A landslide occurred on June 18, 2023 in Phedi village at Yangwarak Rural Municipality-1 in Panchthar district, Koshi province. Reports indicate that no casualties or damage occurred. Authorities have started assessing the situation and providing relief to the affected area.",1
685,"Heavy rainfall has caused a flood in Lamachaur, Phidim Municipality-11 of Koshi district. The incident affected the area on June 18, 2023. Many residents were forced to evacuate from their homes. Local authorities have started relief efforts.",1
686,Deadly landslide hit Phidim Municipality-11 on 18th June 2023. The incident has caused destruction in the ward and surrounding area of Koshi district's Kaule. Local authorities have mobilized to provide relief and assistance to those affected.,1
687,"On June 18th, 2023, a severe flood hit Kabeli Bridge in Phidim Municipality-11, Koshi district. Both property and lives were lost to the destructive forces of the flooding due to heavy rainfall in the area. Rescue personnel and disaster management teams are currently on site providing aid to those affected.",1
688,A flood occurred in Dhanmale of Phidim Municipality-11 in Panchthar district of the Koshi province on 18th June 2023 affecting many homes.,1
689,"A tragic landslide occurred on June 18, 2023, at Akhuwa Khola, in Bhojpur Municipality-12, Koshi district, Bhojpur Province. The event claimed lives and caused property damages. Relief and rescue works are being carried out in full force. Our thoughts and prayers are with those affected.",1
690,"A devastating fire broke out on June 17, 2023 at Tekanpur village, Molung Rural Municipality-2, Okhaldhunga District, Koshi Province. Property worth millions was reduced to ashes in the blaze. Although the cause is yet to be determined, the locals expect an investigation to be launched soon.",1
691,"Animal Incidents have been reported at Dantakali School, Mechinagar Municipality-12. On 17th June, 2023 this hazardous situation in Koshi district of Jhapa has raised concern among the local residents. Urgent measures are being taken to control the menace.",1
692,"Fire broke out at the Sunai area of Binayee Tribeni Rural Municipality-3 in Gandaki district's Nawalparasi East on June 17, 2023. The fire was brought under control and no casualties were reported. Fire personnel are currently investigating the cause of the incident.",1
693,"A devastating fire broke out at Lamakhola of Rapti Rural Municipality-9, Dang on 17th June 2023. Causing substantial losses of life and property, this fire destroyed several houses in the region. Relief and rescue operations are underway.",1
694,"On June 17th, 2023, Khandbari Municipality-7 in Sankhuwasabha District of Koshi was hit with heavy flooding. Numerous households, businesses, and vehicles were damaged by the flood waters. Despite rescue and relief efforts, many residents were affected. The District Administration is continuously assessing the situation and providing necessary aid.",1
695,"On June 17, 2023, a landslide occurred in Mehele of Phaktanglung Rural Municipality, Ward 6, in Taplejung, Koshi Province. People in the area are requested to stay alert and careful in this situation.",1
696,"A devastating fire broke out in Naya Basti, Narainapur Rural Municipality, Ward 5, Banke on Wednesday, 2023-06-17. It is not known yet what caused the fire but many homes were destroyed. Rescue teams are working together to contain the fire and the situation is under control now.",1
697,"On June 17th, a fire broke out in Ward 7 of the Siraha Municipality in Madhesh district. Firefighters arrived quickly to battle the blaze but were unable to contain it in time. The simmering fire is still being actively fought. Damage to the area has not yet been estimated.",1
698,"A massive landslide at Nabi Bhanjyang, Sidingba Rural Municipality-6 occurred on June 17, 2023. The incident has affected people and livestock in Koshi district's Taplejung. Relief and rescue teams have been sent to the region to assess the damage and provide necessary aid.",1
699,"A massive landslide occurred in Ilabote,Phaktanglung Rural Municipality-6, Taplejung district of Koshi province on June 17th, 2023. The surrounding villages were cut off as roads, bridges and homes were destroyed in the natural disaster. Challenges remain to restore access to the villages.",1
700,"On 17 June 2023, a massive landslide hit Majuwa Dovan in Sabhapokhari Rural Municipality-6, located in Sankhuwasabha district of Koshi Province. The incident resulted in significant loss of properties and displacement of numerous people. Authorities are currently undertaking various relief efforts to support the affected.",1
701,"On June 17th 2023, a major landslide hit the Phaktanglung Rural Municipality-6 in Koshi district of Taplejung. The incident caused various kinds of losses, including property. Rescue teams have been dispatched to the location.",1
702,"A devastating flood occurred at Sidingba Rural Municipality-4 in Taplejung district, Koshi province, on 17th June 2023. Homes, crops, and livestock were affected by the flooding, which caused extensive damage to the area. The local government and other aid workers are providing assistance to the people affected.",1
703,"On 2023-06-17, a devastating landslide occurred in Ward 1 of Pathibhara Yangwarak Rural Municipality in Taplejung District, Koshi Province. Rescuers are still trying to locate survivors at the site of Sesambu. There is no word yet on the extent of destruction of lives and properties.",1
704,"Torrential rains caused a flood at Tundikhel Besi and Chainpur Bhanjyang Kharka in Panchakhapan Municipality 5 of Sankhuwasabha district on June 17th, 2023. The flood swept away crops, livestock, and homes. Relief operations have been initiated by the local government for the affected people.",1
705,"On June 17th, 2023, a severe flood occurred in Maiwakhola Rural Municipality-2, Taplejung, Koshi. The torrential rains caused considerable damage to property and livelihoods in the area. Fortunately, no loss of life or other casualties have been reported.",1
706,"On June 17th, 2023, Chainpur Municipality 1 in Sankhuwasabha district was hit by a flood. The flood affected people of Nundhaki-Bihibare with damaged walls and trees swept away from their homes. The local authorities have been mobilized to help the affected people and intervene in the situation.",1
707,"Yesterday, 2023-06-17, a devastating landslide occurred in Tamrang, Mikwakhola Rural Municipality-4, situated in the Koshi District of Taplejung. The landslide caused major roads to become blocked and transportation to the area has been halted. Measures to manage the situation are currently underway.",1
708,"Flood wreaked havoc at Kawakhola of Chainpur Municipality-11, Sankhuwasabha on June 17, 2023. Flood severely damaged the infrastructure of the province.",1
709,"A massive landslide occurred in ward number 11 of Phidim Municipality, Panchthar district, Koshi Province on 17 June 2023. Local bodies and the authorities are working in coordination to minimise the damages and displacement of people in the area.",1
710,"17 June, 2023, a flood occurred at Hewa Khola - Piluwa Khola of Khandbari Municipality-7, Sankhuwasabha district, Koshi province. Due to the flood, many people suffered losses in their property and infrastructure. Rescue operations are underway.",1
711,"On June 17, 2023, a devastating landslide occurred in Ward 7 of Sirijangha Rural Municipality, Taplejung district in the Koshi Province. Local authorities reported that the landslide caused significant destruction to the area. They are still assessing the damages from the tragedy.",1
712,"A landslide occurred in Okharbote on June 17, 2023. This hazard took place at Pathibhara Yangwarak Rural Municipality-3 in Taplejung district of Koshi Province. According to local sources, no casualty was reported. However, it caused damages to properties.",1
713,"A landslide occurred in Kholaghari, Falelung Rural Municipality-3 of Panchthar district in Koshi province on June 17, 2023. Hundreds of homes have been damaged, forcing residents to find alternate accommodation. Authorities urge locals to remain vigilant about the risk of another avalanche.",1
714,"At Charibhanjyang Bazar of Phidim Municipality-11, Koshi District a significant flood broke out on 17th June 2023. The incident caused large destruction of property and livestock. The flooded area is being evacuated,though rescue operations are still in progress.",1
715,"A massive landslide on 2023-06-17 in Mehele, Sidingba Rural Municipality-6, Taplejung district of Koshi Province, has caused severe damage. Local residents are in distress while the authorities are assessing the degree of the damage.",1
716,"More than 50 houses were submerged in a flash flood at lali tole, Phaktanglung Rural Municipality-6 in Taplejung district, Province number 1 on June 17, 2023. According to the local authorities, no injuries or casualties have been reported. Emergency evacuation and relief efforts are underway.",1
717,"A devastating flood hit Deurali village of Mai Municipality-9, Ilam District in Koshi Province on June 17, 2023. The deep floodwaters caused much damage and distress to people in the area, resulting in a calamity.",1
718,"On Wednesday, June 17, 2023, a flood hit Aathrai Tribeni Rural Municipality-4 located in Koshi district of Taplejung. Several households were destroyed by the flood. Government and local non-governmental organization are providing necessary aid to the victims.",1
719,"On June 17th, 2023, a devastating landslide occurred in Chaurikharka, Ward 9 of Panchakhapan Municipality in Sankhuwasabha district of the Koshi Province. The authorities are yet to ascertain the extent of the damage caused.",1
720,"On 17th June 2023, a severe flood occurred in Khahare- Gairigau Municipality-6, Sankhuwasabha District, Koshi State. The flood caused massive destruction to the roads, buildings and disrupted the daily lives of the local people. Relief measures have been taken to rejuvenate the region.",1
721,"Damage Assessment Ongoing

On Wednesday, June 17th, a severe flood instantly inundated Satpatre Besi-Hewakhola, Ward 8 of Chainpur Municipality in Sankhuwasabha district. District Administration Office (DAO) is assessing the damages caused by the flood. The dry land, agricultural property, and livestock are reportedly damaged. Further detail of losses is awaited.",1
722,"On June 17, 2023, the Khandbari Municipality-7 Ward in Sankhuwasabha district was affected by a flood. The Hewakhola area of Koshi province has been badly stricken, which resulted in destruction of buildings and property.",1
723,"On 17th June, 2023, several areas in Madi Municipality 7 & Chainpur Municipality 2 were flooded due to heavy rains in Sankhuwasabha District of Koshi Province. Ward 7 of Madi Municipality was among the worst affected areas. People living in low-lying areas were advised to move to higher areas. Rescue operations were immediately launched.",1
724,"The Dharmadevi Municipality in Sankhuwasabha district, Koshi province was severely affected by a flood on June 17th, 2023. Wards 6 & 7 - Piluwa of Dharmadevi Municipality 4 were among the worst hit areas. Relief teams are providing aid to the affected population. Let us all hope for speedy rehabilitation of the community.",1
725,"A flood on June 17 disrupted life in Gairigau-Khahare, Khandbari Municipality-7 of Sankhuwasabha district, Koshi province. People in the affected area experienced flooded roads, damaged homes, and crops submerged in muddy waters. Authorities are yet to assess the extent of the damage.",1
726,"On June 17th 2023, a flash flood damaged parts of Chainpur Municipality-7 in Koshi District, Sankhuwasabha province. Several houses were damaged while crops and livestock were lost. Many people are still missing and rescue teams are on the way to provide assistance.",1
727,"A flood occurred in Tikhidhunga, Khandbari Municipality-7, Sankhuwasabha, Koshi on 2023-06-17. It caused destruction of homes and damaged crops in the area. The government and local volunteers are working together to provide aid to the affected people.",1
728,"Thousands of homes in Chainpur Municipality-7, Sankhuwasabha District were affected by flood on June 17th, 2023. The raging waters caused extensive damage to properties and crops in the municipality. Authorities are urgently attempting to provide relief efforts to those affected.",1
729,"On 2023-06-17, a severe flood inundated Bhanjyangkharka, Chainpur municipality-6, located in Sankhuwasabha district, Koshi province. Three dozen homes were flooded, and property damages and losses are yet to be determined. People are now shifting to nearby villages in search of safer spaces.",1
730,"A flood that occurred on 2023-06-17 in Kokle Besi/Aaru Bote, Panchakhapan Municipality-8 in Sankhuwasabha District of the Koshi Province, left a trail of destruction. Residents of the ward are in need of immediate assistance.",1
731,"Yesterday, a flood in Devitar of Panchakhapan Municipality-5, Sankhuwasabha district in Koshi province, caused disruption along the riverbank. The incident occurred on 17th June 2023, leaving many properties destroyed. Authorities are taking steps to assist the flood-affected people.",1
732,"17 June 2023, Taplejung district's Sidingba Rural Municipality-7 experienced a heavy flood. Most of the roads were washed away, leaving villages in a state of distress. An immediate relief effort is underway to provide support to the affected people.",1
733,Overflowing water caused by incessant heavy rainfall has inundated Tamrang Khola of Maiwakhola Rural Municipality (Ward 3) in Taplejung district in the Koshi province on 17th June 2023. Dozens of households have been affected by the sudden floods.,1
734,"A devastating fire broke out in Khoche, Barbardiya Municipality-7 of Bardiya District, Lumbini Province on June 16, 2023. The fire caused immense destruction to the area, but luckily no casualties were reported. Authorities are investigating the cause of the incident.",1
735,"On 16th June 2023, a fire broke out in Nabajivan Co-operative Sanstha in Gauriganga Municipality-9, Kailali district in Sudurpashchim province. The exact cause of the fire is yet to be determined, however, no casualties have been reported. Firefighting and rescue teams are working to contain the blaze.",1
736,"On June 16th, 2023 a landslide occurred at the Bihani Petrolpump in Ward 2 of Gajuri Rural Municipality in Dhading district of Bagmati Province. No person was injured in the incident. Local authorities are still assessing the damages and further relief efforts will be announced.",1
737,"A devastating fire broke out in Rapti Municipality-7's Dudhgaau settlement on 16th June 2023. The fire consumed many homes, and the damages are yet to be assessed. The incident occurred in Chitwan district, Bagmati Province. The cause of the fire is still unknown.",1
738,"2023-06-16: A landslide at Haitar, Makalu Rural Municipality-3 in Sankhuwasabha, Koshi caused damage to property and people. Investigation is being carried out to ascertain the cause of the event. Relief measures have been taken to mitigate human suffering.",1
739,"Samre,municipality-11 of Panchthar district in Koshi province saw an unexpected flood on June 16, 2023. The flood affected the local people, leaving them in a difficult situation.",1
740,"On June 16, 2023, there was a fire at the Sattale Yangtaru Hotel in Kathmandu Metropolitan City-7, Bagmati. Firefighters have been able to contain the flames, but the extent of damages are still unknown.",1
741,"A forest fire broke out at Lal Bahadur Chowk in Bagmati Municipality-6, Madhesh District on 2023-06-16. Fire brigades rushed to the site and are trying to control the blaze, with the situation reported to be under control. No casualties reported as of now.",1
