,id,keyword,location,text,target,hazard_category
1051,1228,bloody,,"Usually, the lake is a water source for helitechs, today it was the good old #Wanneroo BFB pumping it out, that's h… https://t.co/1OiWcsEnmH",0,others
1052,8462,refugees,Somewhere in the North,it seems the #brexit battle is not over #labour #peer #alfdubs of the house of lords is now trying to tie #BorisJohnson'…,0,others
1053,7523,military,NOT FOUND,"Jungsoo is in military, he is busy right? [BOT]",0,others
1054,3299,deluge,Australia,I know Bro. Every piece of our history is a lie. The history we know was stolen from the One's that… https://t.co/8BWx2CPqx8,0,others
1055,4184,disaster,Home of The MASTERS ⛳️,Iran’s Airborne Chernobyl The incompetence and lies that killed the Soviet Union following the Chernobyl disaster… https://t.co/Dvmh11JD0N,0,others
1056,4683,electrocute,"Detroit, MI",Like bro if you don’t electrocute this food and shut up https://t.co/xeV6dCXzbI,0,others
1057,905,blazing,"Santa Monica, CA",Ok I just beat the Blazing Bull in Sekiro and all I could think of was Raging Bull,0,others
1058,7088,lava,Somewhere in Wisconsin,I guess she's the lava his life. https://t.co/VVqBMh0i4T,0,others
1059,6800,injuries,,"Let’s be honest, if it weren’t for injuries. would be one of the greatest of all time, no 🧢 https://t.co/oR9hw…",0,others
1060,10496,traumatised,🌟Australia & Global & Beyond🌟,I cannot actually bring myself to simply note down the varying different hor… https://t.co/JNETmDDpSd,0,others
1061,269,annihilated,,The antichrist - he single-handedly annihilated the american movie industry,0,others
1062,4388,drown,out getting brunch at 2am,Until I drown in my ass https://t.co/pXmd9euUt8,0,others
1063,11132,windstorm,"Ridgway, PA",2 seconds. Why is she singing through her nose? And why did she not trim nose hair first. You can hear… https://t.co/AdZYecr7tZ,0,others
1064,9542,stretcher,Portland,Yeah I mean... we paid Cooks like one. Obviously the concussions have been a problem but the drops were/a… https://t.co/0cz2rTIxBc,0,others
1065,10095,threat,,"#SonicWall The SonicWall Security Center is packed full of information, including a history of our useful #SonicAlerts and a l…",0,others
1066,1470,body%20bags,"Alberta, Canada",I should of put money into Clinton Body Bags.,0,others
1067,1936,bush%20fires,"Queensland, Australia",Video About Australian Bush Fires Has Been Up For A While! Give It Some Love! 💗🙏 #fightthefires https://t.co/bEUByX129H,0,others
1068,2262,cliff%20fall,,"Well I tried to be nice to Clemson fans. Said yall most likely bout to get another. But yall were rude. Hope ol ""li… https://t.co/7BD9S3HLPd",0,others
1069,4368,drown,"Maharashtra, India",SM will listen to keggs if we don't drown them out. Please please please report the accs the soondingies are asking you to repo…,0,others
1070,10893,weapon,🌍,Lethal weapon https://t.co/zK6Nj911BX,0,others
1071,2378,collapsed,"Manila, Philippines",Reading about #TaalVolcano makes it a bit scarier. I was today years old when I learned that it's categorized as a supervol…,0,others
1072,2841,curfew,Jammu And Kashmir,This curfew clock in front of Serena Hotel Islamabad is also clock for KP Action in Aid of Civil Power ordinance. Both oc…,0,others
1073,4660,electrocute,Morioh,tryna electrocute myself,0,others
1074,1403,body%20bagging,CA.,This is...wrong. I adore Weili but Amanda has been body bagging other women for close to 4 years now. There's only… https://t.co/UtrMmXnga3,0,others
1075,10650,upheaval,"Brighton, England",Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Teaching | The Gua… https://t.co/qonp7HoWEh,0,others
1076,119,airplane%20accident,Australia,"That’s a load of rubbish, there was never an imminent threat, Jesus Christ!!!Iran sho… https://t.co/C815DfZF7C",0,others
1077,8271,quarantine,"Fort Collins, CO",No reason to quarantine.,0,others
1078,6689,hostages,,"The Democrats “Trump just started a war with Iran” In 1980, Iran took American hostages during the Carter years. Tortured…",0,others
1079,9350,smoke,,omg I just remembered my guy friend was gonna smoke me out and we hotboxed his friends car and it was just us 3 and… https://t.co/wAgII3mvdo,0,others
1080,7537,mudslide,,Mudslide and Avalanche https://t.co/s4AMVRO3gq,0,others
1081,1023,blew%20up,,#AfricaKwetu Late Commander Fred Nkuranga Rubereza. One of the greatest heroes of the NRA/UPDF passed away in 1981… https://t.co/8zH6SqSJAe,0,others
1082,8383,razed,los angeles till super tuesday,Somali tenants are fighting this in MPLS and getting no attention. I’ve… https://t.co/2ynYN6CTpC,0,others
1083,7254,mass%20murder,"Dubai, United Arab Emirates",Shhhhhh. That’s meant to be all swept under the carpet !! USA rather not discuss their mass murder in the sky ! https://t.…,0,others
1084,6664,hostages,"Kamloops, British Columbia","Great, now can the respective economic hostages on both sides, Kovrig, Spavor, and Wanzhou… https://t.co/orgSY1BxJI",0,others
1085,9012,screaming,nyc,screaming in the background of a nurse's TikTok as the hospital bed folds in on me like a clam,0,others
1086,9104,seismic,"Sta. Rosa, Laguna PH",“The intense seismic activity coupled with fissuring on the caldera region likely signifies continuous magma intrus… https://t.co/aw2FpEifDO,0,others
1087,3063,dead,"Uyo, Nigeria",Dead people only hang around a couple of days after their demise. They subsequently go to rest. These ideas of…,0,others
1088,8883,sandstorm,,I've just entered the #giveaway to #WIN a copy of #InsurgencySandstorm on #Steam by check it out now! https://t.co/2XIZArCUQu,0,others
1089,7168,loud%20bang,World,"I think her ""biz savvy"" &amp; deceit about… https://t.co/rasbZWuc7O",0,others
1090,5792,flattened,,I would have flattened the psycho in retaliation,0,others
1091,2964,damage,07.07.18 ｡･:*:･ﾟ☆,sehun and chanyeol both posting pictures in the same day pls I love their method of damage control MWAH,0,others
1092,4714,electrocute,bewear island,posts that electrocute you,0,others
1093,8789,ruin,"Newcastle, New South Wales","We'll ruin his development', 'Looks about 12' - Many NUFC fans react to deal nearing conclusion https://t.co/B0fOxwLeXA",0,others
1094,10000,terrorism,United States,"AG Barr on Pensacola Attack: “This was an Act of Terrorism"" https://t.co/l8L0phDYKr",0,others
1095,3013,danger,,The rise continues. The current #LFC team now number 4 on the all time list of . Have increased 34 points and 4 pla…,0,others
1096,7721,nuclear%20reactor,mob psycho s3 waiting room,"gonna let this nuclear reactor cycle run and then probably log off, the last thing I have left to do for IC2 and EE2 can happen overnight",0,others
1097,9757,suicide%20bombing,World citizen,"Let's not deviate from subject. Not suicide bombing, not abortion but 'martyrdom'.",0,others
1098,8093,panic,Europe,"This is SO sweet: The wind was bad today and woke Baby Goose, who ran from his pen in panic. He had 7 pens and 14 other…",0,others
1099,3559,demolition,"Jersey City, NJ",Could any leader of Congress show courage of demolition of article 370? All are only for power and mon… https://t.co/C7lHJP4tlk,0,others
1100,6660,hostages,"Cardiff, Wales",Iran warns UK against 'any new mistake' after ambassador arrest I hope #Iran choose Diplomacy to move forward to pea…,0,others
1101,2726,crashed,"Newlands, South Africa","It would have crashed into all 3, for sure",0,others
1102,9588,stretcher,On the Dance Floor,My whole body is sore. I need a stretcher &amp; someone to push me around on it.,0,others
1103,6455,hijack,"Houston, TX",Me at lunch with my coworkers when I hijack the convo https://t.co/ShXdHy8fHW,0,others
1104,9920,survived,France,"VIDEO: Prudent preparation, early warning systems, and seemingly divine protection saved lives during Jan. 8 ballistic missile…",0,others
1105,2352,collapse,"Molong, New South Wales","I don't live there anymore. It was becoming impossible for someone on a limited income, and now the health system c… https://t.co/iUOhpnPuQ9",0,others
1106,11297,wreckage,,"https://t.co/7B2QK2oIpV the wreckage of my past keeps haunting me, it just won't leave me alone, I still I find it… https://t.co/tXEBXTJC0c",0,others
1107,6164,harm,"Greenwich, London","Today we’re annoucing a ban on gambling with credit cards, recognising the particular risks of harm from betting with mo…",0,others
1108,7886,obliterated,Northern Ohio (Cleveland),"So the real shitty thing is that yes, Warren obliterated any chance of short term political success, but it's a mas… https://t.co/IDfjXBL1uG",0,others
1109,5005,epicentre,Melbourne,Bloke on the tram just spilled the vast majority of his chocolate Big M all over the floor. Then moved away from th… https://t.co/PHpobOJnUk,0,others
1110,2385,collapsed,,A bill to end religious exemptions for vaccinations in New Jersey schools collapsed after weeks of protests by vaccine skeptic…,0,others
1111,3410,demolish,Ethiopia,"honestly I don't know really what you're getting out of this struggle of urs, but I bet you forget a… https://t.co/cgNuPh5xMe",0,others
1112,5118,evacuation,𝒇𝒓𝒂𝒏𝒄𝒐,Hello twitter! My friends and I are organizing a donation drive for the evacuees for those affected by the Taal eruption. Res…,0,others
1113,513,arsonist,"Melbourne Australia
",Equivalent of an arsonist that lights the fire then rushes in as a hero to put it out! Except this fi… https://t.co/xFebDYfVsa,0,others
1114,8040,pandemonium,"Maseru,Lesotho",Weak ass one for that matter 😑,0,others
1115,6938,inundated,5th Dimension,"It's just like coming back to your body after sleep passing back through your aura into yourself, and you feel your… https://t.co/hU2KkYbvxR",0,others
1116,2961,damage,Where Knowledge Exists,China will do serious damage but can't overrun America Both sides have ec… https://t.co/Ad1trxpDiu,0,others
1117,349,apocalypse,"Cambridge, England",Join and his chums this month for an improvised apocalypse movie! How would you like to see the world e… https://t.co/zcSAgVfuHT,0,others
1118,1946,bush%20fires,West Sussex.,"It’s very clear. Like the bush Fires climate change, racism, Brexit and Farage are to blame.",0,others
1119,1623,bombing,,Revert back to a previous argument. Mass Shooti… https://t.co/TpF3zr8n5b,0,others
1120,4852,emergency%20services,,"Tonight, we are illuminating the Sydney Opera House sails to show our support for everyone affected by the Australian bu…",0,others
1121,1224,bloody,,Those eyes are bloody gorgeous,0,others
1122,1535,bombed,Hong Kong,"On the way to the Khalsa Diwan Sikh Temple in Wanchai District, a listed building constructed in 1901 which survive… https://t.co/bPCTSvvKMD",0,others
1123,9297,sirens,moon,with ears to see and eyes to hear by sleeping with sirens :)),0,others
1124,11158,wounded,Somewhere vaguely near you,"Vitriol many indy supporters have for Labour partly stems from how some senior politicians spoke in 2014 campaign: ""viru…",0,others
1125,756,battle,,242BADA2 :Battle ID I need backup! Lvl 100 Luminiera Omega https://t.co/vzAQy4j8So,0,others
1126,11180,wounded,,Transforming from a wounded woman to a sacred woman. ✨,0,others
1127,4747,emergency,,EMERGENCY MESSAGE!!! https://t.co/tMHVV9t1jr via,0,others
1128,9494,storm,Los Angeles,I was wondering in Zak Storm season 2 would we get to explore new environments and if we wou… https://t.co/TOUkZdlLDE,0,others
1129,5764,flattened,curiouscat.me/bear_coughing,It was interesting… its hair almost reminded him of the porcupines he’d seen in the woods around the lake. The red… https://t.co/3T3de5LQCf,0,others
1130,9625,suicide%20bomb,,And we can compare life spans in western countries which are much higher. Despite y… https://t.co/lJYmiFVNwo,0,others
1131,10586,twister,United Kingdom,Inspired Twister E-liquid 10ml-Newvaping-£0.79 https://t.co/Txq31tqCwB https://t.co/6HZRrXIMrY,0,others
1132,9016,screaming,New York,Why I’m screaming right now,0,others
1133,9575,stretcher,,1 and I’m gonna need the stretcher after that first tackle!,0,others
1134,497,arson,日本 東京,"As part of our analysis of misinformation propagated about the Australian bushfires, has produced this detai…",0,others
1135,1102,blight,Argo Nunya,"Only Leftists would demand exteme birth control, claim that humanity is a blight on the planet, pray for genocide… https://t.co/pNShHgmxOh",0,others
1136,1443,body%20bags,,Citizens To Gun Grabbing Governor: 'Order Body Bags' https://t.co/TZjAeT7kL1 via,0,others
1137,155,airplane%20accident,"French River, Ontario, Canada","It is unimaginable to have 174 people gone in one ""accident."" How could anyone point a surface to air missile at a… https://t.co/7Abwo7HXuz",0,others
1138,10817,war%20zone,Here,The court room is not a place of feelings. It's a war zone. A mental war zone. If you aren't fit t… https://t.co/8P1HrzuJa5,0,others
1139,7757,obliterate,,i could obliterate u,0,others
1140,3815,desolate,,"-seeing things now. ""Well, I'll leave you to it. I know you like your privacy for this."" His footfal… https://t.co/smnsHu7WTW",0,others
1141,9754,suicide%20bombing,"Lagos, Nigeria",😂 suicide bombing job don land be that,0,others
1142,3090,dead,sa hotdog ni shoti,rt to join a gdm - loves dead kids - no ones adding me to their gdms so - pls do rt 🥺,0,others
1143,4595,dust%20storm,"Washington, DC",BBC News - Harry and Meghan: The royal couple are looking for the exit Take the EXIT! Take the Exit! Take the Exit!… https://t.co/FM02GI1qk5,0,others
1144,8539,rescue,"Castelloli,Catalunya,España.","Very handsome tabby boy kitty ""Tigerino"" (I can tell from those big Tomcat cheeks) #A729823 at the #DevoreCA shelter is no…",0,others
1145,9974,survivors,DTX3🎒🩸,If you play killer in Dead by Daylight and puppy guard hung survivors and tunnel them I’ll spank your ass irl,0,others
1146,2493,collided,"jasper,texas",the planet that collided with the earth gave us the moon... at least we got something out of the deal,0,others
1147,10540,trouble,,"""stay out of trouble, stay in touch"" my part of art trade with / #pathologic #pathologic2 #морутопия https:…",0,others
1148,3305,deluge,,We could have some imaginative names like: Fustercluck Shitstorm Shambles Deluge T… https://t.co/J4HtYi7cqg,0,others
1149,174,airplane%20accident,"Lake Mary, FL","if the shooting down of the plane was an accident (human error), why were the Iranians shooting mi… https://t.co/JesxuYkYVD",0,others
1150,4246,displaced,"Nairobi, Kenya",These #Sudanese girls warmed my heart❤️ Happy to be in school against all odds. They were living in camps for internally d…,0,others
1151,8232,quarantine,,when do you guys release rainbow six quarantine?,0,others
1152,5582,fire,"Santiago, Chile",#AhoraSuena After The Fire - Der Kommissar en LA RETRO RADIO. Conéctate con LA Radio 80s de la Web en https://t.co/ULMSnHuxgQ,0,others
1153,8284,quarantine,"North Ogden, UT",They should quarantine assholes.,0,others
1154,9840,survive,,"I‘ll survive somehow, things always get better again",0,others
1155,6390,hellfire,"Aarhus, Denmark","Frey; How does a moment last forever? Wienglinys: Hellfire (but instead, it’s about revenge on the man who took eve… https://t.co/g8SlnD3VBB",0,others
1156,4971,engulfed,"Oklahoma, USA","So so sorry! It’s so hard to loose a best friend like that, one that’s a chosen sibling to s… https://t.co/53RxmMzgAo",0,others
1157,9308,sirens,,NEW PAGE tornado sirens are on so bye https://t.co/y7EIpP8q2x https://t.co/VHKtghlPwp,0,others
1158,298,annihilation,Tamriel,Terrible High Elf Shortsword of Annihilation,0,others
1159,9968,survivors,"Lagos, Nigeria","''s : UN peacekeeping has a sexual abuse problem - ""Survivors of violence, displacement and poverty shouldn…",0,others
1160,6097,hailstorm,Under the Boardwalk . . .,Sudden hailstorm the newscaster says 41 bullets #haiku #senryu #amadoudiallo,0,others
1161,8683,riot,SUB=2 Orbes de orden y caos▶,🚀SORTEO 2000 RIOT POINTS🚀 Requisitos: -Follow () -RT &amp; FAV Si mencionas a alguien tienes mas posibilidades de…,0,others
1162,9838,survive,,"These living, self-healing robots created from frog stem cells are small enough to travel inside human bodies. They can walk and…",0,others
1163,4338,drown,,"Grief comes in waves, but you can’t escape it. If you try, you drown.",0,others
1164,9859,survive,jedi temple,Never be ashamed of things you had to do to survive in Nairobi.,0,others
1165,4881,emergency%20services,Northumberland,"True, what a mess we are in that abuse of our emergency services has become common place 😔.",0,others
1166,9473,storm,"Las Vegas, NV","An $11,000 donation will help repair storm damage at the Big Tub #lighthouse at #Tobermory on Ontario's #BrucePeninsula. h…",0,others
1167,10841,war%20zone,lemonade rights,stolen 😳 fav and least from each ep/album airplane convos. 😌 they all float 😡 silver black light 😌 easter egg 😡 chr… https://t.co/jEjUtoVu0t,0,others
1168,1147,blizzard,Canada,xeltes played World of Warcraft (Blizzard) in the last 24 hours https://t.co/7Qvvbxc59M #exophase,0,others
1169,9374,smoke,"Washington, DC",I need to smoke 🙃,0,others
1170,8504,refugees,,Why is Boris Johnson’s government turning its back on child refugees? https://t.co/G1UiUpQC76,0,others
1171,1549,bombed,,"CNN - US troops describe terror of Iran missile attack! ""I held on to my gun and put my head down and I t…",0,others
1172,10007,terrorism,"Nairobi, Kenya",What did you want him to say? Pass his condolences? Matters of defense and terrorism can't be thrown ar… https://t.co/64cJazqOfs,0,others
1173,1060,blight,"Lincolnshire, UK","SHDC is working with partners across Lincolnshire to launch the #SCRAP fly-tipping campaign today, which aims to fight the…",0,others
1174,5184,explosion,Walthamstow,Have you seen our current exhibition yet?! An explosion of colour from pupils at with their exhibition “M…,0,others
1175,2948,damage,Bangalore,"Do whatever u want we #bycottdeepika #bycottchhapaak ,u can't do damage control s… https://t.co/pZXsZJS1mn",0,others
1176,2119,catastrophe,,It’s not a catastrophe yet. A catastrophe is an event causing GREAT and usually sudden dama… https://t.co/hK8bxrR1E8,0,others
1177,1928,bush%20fires,UK,"Ever since it came out that bush fires in Australia are caused by arsonists, not by ""climate crisis"", the BBC appear a lot…",0,others
1178,9702,suicide%20bomber,Southern Cross 🇺🇸🇹🇭,"Suspected Suicide Bomber Headed Toward America, Likely Califorina... https://t.co/f8N8ztJLf3",0,others
1179,5311,famine,Naas Inyung Bay nag Tago,"Through drought and famine, natural disasters My baby has been around for me",0,others
1180,6626,hostage,Hiding in a red state,"Trump wants to take away your health care, writes, ""but he doesn’t want you to see him doing it until the elec…",0,others
1181,2380,collapsed,Country Australian,The nuclear deal hasn't collapsed in January 2020. It was *destroyed* by Donald Trump in May 2018. #FakeNews,0,others
1182,10499,traumatised,Australia,"As pointed out by his Aunt, he was troubled well before this even occurred. You can't put blame on soc… https://t.co/ISuqOxL4Fq",0,others
1183,6834,injuries,Chennai tamil nadu,"Did anti-CAA protesters 'fake injuries' during a protest rally? No, a false claim is viral on social media. WATCH #AltNe…",0,others
1184,1498,bomb,texas,Bangtan bomb has Eng Sub!!!!!! So happy!!! Bighit finally listened to us!,0,others
1185,2072,casualty,,"KUALA LUMPUR, Jan 14 – AmGeneral Insurance Berhad (AmGeneral) has been accorded with ‘Property &amp;amp; Casualty Insur… https://t.co/3Vvx3xuOX2",0,others
1186,10434,trauma,The Universe,The cycles of trauma and self-sabotage ends with me.,0,others
1187,7695,nuclear%20disaster,"Los Angeles, CA",Kardashians team up with https://t.co/QvUzEYbcMf petition starter to demand a clean-up of the worst nuclear disaste… https://t.co/C8mwPn6W7T,0,others
1188,7302,mass%20murder,editor@fpmag.net,"Do not repeat this malign behaviour. #Iran mass murder. Thousands dead, vanished: organizer. https://t.co/LDdSb5UpGb",0,others
1189,597,attack,,what if iz*one is gonna disband too? that they just said that iz*one will resume so the fans won’t worry but in the… https://t.co/Zy16AGQe42,0,others
1190,11293,wreck,,Theo is perfectly messed up. Not completely fucked but a train wreck anough to be pressious,0,others
1191,10300,tragedy,Grantchester Meadows.,"From his parents to the tragedy of his first family and the creation of his second, late Rush drummer lived for his rel…",0,others
1192,482,arson,Melbourne,The guy next to me is texting people “arson fact file” bushfire conspiracy theories 🤪🙃,0,others
1193,1010,blew%20up,,I will be when I finish the original! I'm currently on my way to save aerith after they blew up sector 7!,0,others
1194,6146,harm,India,#SalmanKhan won my heart again with his handling of #ShehnaazGill &amp; making her understand what she’s doing to harm her own resp…,0,others
1195,5584,fire,,Bong Joon-Ho - Parasite Mati diop- Atlantics Celine Sciamma - Portrait of a Lady on Fire Lulu Wang - The Farewell… https://t.co/FiDTqMoI47,0,others
1196,7601,natural%20disaster,"Manila City, National Capital ",The Philippines during a natural disaster is like a real-life ad for anarchy : you get to see all the wonderful thi… https://t.co/sP0FIx0eTD,0,others
1197,7287,mass%20murder,Virginia,#Repost • • • • • • Politicians know gun control laws don't stop mass shooting(multiple murders) anymore…,0,others
1198,8571,rescued,"Santa Rosa City, Calabarzon","gahd just looking at photos and videos of animals who died, are still stuck, or were rescued makes me want to bawl my eyes out 😭😭😭",0,others
1199,7239,mass%20murder,Earth,Shhhhhh. That’s meant to be all swept under the carpet !! USA rather not discuss their mass murder in the sky !,0,others
1200,945,bleeding,Yorkshire,You make it sound as if the Vegan Society is providing certi…,0,others
1201,9845,survive,justinelouisse,Batangas can survive☝️🙏,0,others
1202,10407,trauma,California,"Ok but most Capricorn placements (Risings, Moon especially) will have gone through gaslighting and trauma from a young age whi…",0,others
1203,9318,sirens,"California, USA",Oh nice! I know how much you like them that should be fun I’m seeing sleeping with sirens hope they do… https://t.co/QwCiadKYbA,0,others
1204,10751,violent%20storm,,"..'another' storm, 'yawn', wanna bet it'll be the ""biggest"", ""longest"", ""hottest"", ""baddest"", ""coldest"", ""warmest"",… https://t.co/X7xzax8340",0,others
1205,2900,cyclone,,Scooter the purple fox ran through The Dark Forest to stop The Cyclone from destroying the city!,0,others
1206,7644,nuclear%20disaster,"Bengaluru, India",B4 SLEEPING KNOW THIS Sunflowers are used to assist in clean up after a NUCLEAR DISASTER Sunflowers are known as Hyper…,0,others
1207,5018,evacuate,,"Yes, we’ve had fires. But never on this scale. We’ve never had fires that wiped out one BILLION animals. We’ve never…",0,others
1208,8097,panic,too far from home,"Yeah, now that I'm thinking about it, Indiana Jones is definitely one of those characters…",0,others
1209,6038,hail,East Grinstead United Kingdom,"“What I try to let everybody know is Red Dirt music is Oklahoma music, and a lot of people put Red Dirt on every person t…",0,others
1210,1554,bombed,,Another film nominated for Best Documentary feature #ForSama about the harrowing realities of the Syrian conflict — hospita…,0,others
1211,7730,nuclear%20reactor,The Sunshine State,Jeff Bezos and Bill Gates aren’t all bad. https://t.co/mLFk82O6ez,0,others
1212,9940,survivors,"Charlotte, NC",From the Survivors...,0,others
1213,1373,body%20bagging,United States,Damn ..... I mean after body bagging you guys last year and some what this year.. I th… https://t.co/pR4qCPEiBU,0,others
1214,7238,mass%20murder,UK,Using hemp will result in millions and billions of insects dieing. Surely an ethical vegan will fi… https://t.co/hyzmuOhopS,0,others
1215,10640,upheaval,Liverpool,Why is it? One is continuity driven and the other offers Brexit like upheaval. Its incoherent associating one with the other,0,others
1216,8129,panicking,,"Been facing a strange psychological challenge since last one week. Every time, my intra day straddle starts giving… https://t.co/nO0ssNmpnO",0,others
1217,7489,military,Kota Langsa,BREAKING: Iranian military commander says the country's airspace is now safer than before,0,others
1218,2401,collapsed,,"As I opened my mouth to speak, everything went black and I collapsed on top of Sokka.",0,others
1219,3091,dead,"Paris, France",This new year started very well: I came back in #middleschool to give my annual #gamedesign &amp; #gamedev #class. We a… https://t.co/Ja7L73RrWd,0,others
1220,2123,catastrophic,,"If you sacrifice the President and the Senate President to the active volcano, are you running the risk of more catastrophic explosions?",0,others
1221,8076,panic,Philippines,GOT YOUR GIRL ON PANIC https://t.co/CivS2qywzI,0,others
1222,3344,deluge,,People try and argue this... Why. It's basic logic 😂 If I abstained from drawing until after I graduat… https://t.co/sA8Ym8yCcf,0,others
1223,7998,outbreak,Global,Disease outbreak news from the WHO: https://t.co/EirxhElN2x,0,others
1224,1712,buildings%20burning,"Calgary, Alberta","I flirted with danger when I was younger, &amp; did stupid things, yet fate spared me. I grew &amp; fought for my country, dodgi…",0,others
1225,10768,volcano,,President Duterte said he will eat the ashfall and will pee on the volcano when asked about if he’s physically fit to be…,0,others
1226,3348,deluge,"Bristol, RI",The Science behind how the Great Deluge carved out the Earth...https://t.co/dagtmea0yN,0,others
1227,8704,riot,Argentina,"//uncensored username Aside from the objectively bad take, y'all do realize what account this is, right? If you're… https://t.co/xHYjNEDzcM",0,others
1228,3027,danger,,"""president"" Trump is: A clear and present danger to these United States of America An… https://t.co/sBc9xU6JXT",0,others
1229,9664,suicide%20bomb,,"Dear British establishment, If you consider Extinction Rebellion activists who want to save the planet from climate ch…",0,others
1230,5334,fatal,,NOOOO THE SCRATCH IS FATAL-,0,others
1231,8485,refugees,NYC,This is sad. People who call themselves Christians slam the door on refugees. Pathetic.,0,others
1232,3937,destroyed,"Scotland, but like at the top","YOU THERE, PACHIRISU PUNK, PREPARE TO BE DESTROYED",0,others
1233,9869,survive,A colder place...farther north,Going off the cliff at 60 miles an hour instead of 100 is still going off the c… https://t.co/bfEikhrtFh,0,others
1234,9204,sinking,ever since perth,"the realisation is sinking in that ive spent so much money, time and energy on harry styles and he literally doesn’t k…",0,others
1235,8275,quarantine,The United States. Duhh,"Many of them continue to claim that vaccines causes autism. I'm really sick of that argument. Sure, n… https://t.co/m1Ohf6mUwo",0,others
1236,6509,hijacker,,"Yes, we need to strengthening our borders &amp; limiting LEGAL &amp; illegal immigration; I hope it is too l… https://t.co/tQvTTwIcii",0,others
1237,3992,destruction,"Alaska, USA",Iraq's weapons of mass destruction 😉😉 https://t.co/b7hoZW6X54,0,others
1238,7270,mass%20murder,Edinburgh,"I'm not supporting the colony narrative but it is a bit more complicated than that, there was a sma… https://t.co/J8ZYIX9Oyj",0,others
1239,4719,electrocute,"Bexley, London","And I want Boris to make it illegal with harsh penalties, to electrocute 1000s of fish in order to ma… https://t.co/CDg2I7kJ8i",0,others
1240,1206,blood,Illinois,"When Iran’s ayatollahs took over 40 years ago, we did not help the Iranians. Their entire way of life changed so drama…",0,others
1241,7370,massacre,,"Assad &amp; his corrupt regime ruled Syria for more than 50 years. If you think that if he is gone, all the different ethnic…",0,others
1242,8436,razed,NYC,We should’ve razed every plantation house and redistributed the land,0,others
1243,236,annihilated,"Fishlake, England",Haven’t the likes of understood yet that it was these sh1t policies plus out of touch… https://t.co/w2jxhYdWzk,0,others
1244,6368,hellfire,"Rehovot, Israel","Forced to develop locally made missiles fired from Apache helicopters after Obama halted sales to Israel in 2014, I… https://t.co/Ha5cNQZPMZ",0,others
1245,17,ablaze,,Rengoku sets my heart ablaze😔❤️🔥 P.s. I missed this style of coloring I do so here it is c: #鬼滅の刃 https://t.co/YrUF9g68s0,0,others
1246,10343,trapped,,"-- and surely he'd suffocate if she kept him trapped there any longer- ""Well then... Enough love makin… https://t.co/M71AXL4S7U",0,others
1247,8130,panicking,pfp by _gabrielpicolo ♡,"literally none of us older women are panicking, we just tryna figure out why the fuck you, a grown ass man, wants t… https://t.co/vuJcvCsfCb",0,others
1248,11095,wildfire,,"#Yoshiki donated $100,000 to Australian wildfire relief &amp; a rain forest trust. https://t.co/4sFWTk1GWB",0,others
1249,7192,loud%20bang,"Falcon,Coloado",Nope. She is honestly a hard worker. She just really tries to prove herself and is sometime… https://t.co/9bwcJ6qzgV,0,others
1250,8594,rescuers,,"Thank you, rescuers ❤️ It breaks my heart so much that they’d leave them all there in the first place. 😭",0,others
1251,3205,deaths,"Portland, Oregon",Impressive. All trucks/freight should adopt these elements: ✅ Smaller wheelbase ✅ High-Visibi…,0,others
1252,6571,hostage,"Mumbai, India",What's Jamia even protesting about? 4 pieces of proof you must watch on tonight’s Agenda. Why hold campuses hostage? Is it pr…,0,others
1253,4215,displaced,The Kingdom,She could have that title if she spoke out against her own people being ethnically dis… https://t.co/J344x7JADz,0,others
1254,6779,injured,Nigeria,"Not only dembele has injury issues under velverde,umtiti couldn’t even get his form back for once ,Suare… https://t.co/AEfuC6uWgW",0,others
1255,525,arsonist,"Minnesota, USA","Trump is simply a political arsonist. He requires crisis and chaos to survive. If there is no crisis, he will create…",0,others
1256,5544,fear,Milano,Iraqi journalists in the southern city of Basra have launched a campaign to highlight the dangers they face following the murd…,0,others
1257,4178,disaster,fan acc,"V commented on a post on WeVerse about the eruption of Taal Volcano here in the Philippines. 빵빵야 post trans: “Everyone, pl…",0,others
1258,10494,traumatised,"Norwich, England",Can't make this shit up...oh but they did and do don't they? mainly to drug women and kids that are suffering/traum… https://t.co/zhuDds6f7M,0,others
1259,7259,mass%20murder,"Slough, South East",Shhhhhh. That’s meant to be all swept under the carpet !! USA rather not discuss their mass murder in the sky ! https://t.co/SaYQ6yx7Xd,0,others
1260,10881,weapon,Around the publishing world.,RT H.A.L.F.: The Deep Beneath : Natalie Wright H.A.L.F.: The Deep Beneath (H.A.L.F. #1) He’s a living wea… https://t.co/WqrrPthfRr,0,others
1261,2850,curfew,Kajiado,"If it was Uhuru Kenyatta's or Raila Odinga's daughter or son killed in Garissa, it would be under curfew and crawling wi…",0,others
1262,11284,wreck,,"After causing the wreck, they're like..... https://t.co/k9ZszwW2ac",0,others
1263,9830,sunk,"Missouri, USA",Yeah. I'll probably do it so that I can leave without invalidating all that sunk cost,0,others
1264,1347,body%20bag,South Africa Johannesburg,"The mind leads, and the body obeys #IronParadise another session body bag https://t.co/hi8klyWRKR",0,others
1265,11223,wounds,Here..There.. And Everywhere..,Same.. I never stop being salty.. the wounds.. https://t.co/YEobVDNhDw,0,others
1266,3609,derail,"Aylesbury, England",Well typically there has been two votes against Brexit… https://t.co/jGz1MqeKLD,0,others
